words,sentiment_coeff
太_舒服,91.4956633160481
弹簧,91.54190694536888
这腰,94.41851794955818
歡,81.39671854206215
遭,15.704039726675795
文豪,95.14257559369324
初见,97.3143133463737
不用_买,85.08421508609523
私,97.02739745263926
番,72.7191011876859
狒狒,89.23324392680742
调查,85.82665527307606
逗_逼,95.0096395358537
真甜,96.71424960546118
带给,82.2886861887018
信心,94.1176060258503
亦,58.58817146994241
求个,88.84886035891803
成精_了,93.99859209047581
蚊虫,92.47100604199753
病情,86.43506058320395
杀死,84.05666935701916
组团,90.00098904239866
玩_这些,99.55067998283091
第五个,91.62020500115014
车_多少钱,90.10715955577913
吕_小布,100.14670734322037
眼里_只有,97.25600584534037
心有,97.87389580197873
有钱_有钱,-1.2189733464422878
",_,",71.4968623507835
特别_特别,78.84680233811643
坚持_住,27.431770143269052
没动,93.89081511487312
同学们,80.51262564162701
很_累,34.068753186094156
真正_爱过,89.50625402723713
冷静,86.65320813101643
沉默,79.61298553252465
简,96.56629885317072
还要_等,96.15591515051932
屋檐,87.00911266585909
好多好多,75.52458362181096
孔,85.50127261675341
后妈,40.29843650202491
太过,88.75883348294303
聋,88.91101278415103
心底,94.5474132661199
超级_帅,86.90124351233695
江南,70.37191853024002
心态_崩,88.6308311667928
彪,81.90625441507052
南柯一梦,87.01273347616639
背带裤,90.0252819205753
下_大雨,79.18359776661
两个_小时,73.49470483272901
逍遥,85.7503225794415
不会_痛,97.52661956605074
肚子_上,66.9763373599658
小编_也,93.87176409266591
东拼西凑,105.37580411713547
挺全,90.18804521608519
是不是_忘,65.15357047541374
感兴趣,80.99374962116839
用处,98.03796412908562
设计_不合理,45.47857147376436
闪耀,93.74882238854893
想_增重,73.14329379227883
多少_斤,85.4853265023756
身高体重,89.03359491916082
明智之举,88.1094337442429
支持_国家,91.1814212923834
坚决_支持,75.40583468945329
版本,57.37790400925716
别_喷,44.377712548472225
熬过去,85.7833176837945
我过_得,91.92684914839204
贫穷_限制,75.56096789884674
万达,74.77688783782892
一架,88.66373890392595
小型,92.90997332197828
奈何,50.615704227799526
客机,101.25529980304984
莫名_感觉,94.03308429272624
长腿,99.93204976323034
小个子,99.26945315242688
很烦,77.53039954120317
怎麼,88.29638881773616
妥,100.58953825170882
带领,89.6897635011946
一些_人,70.44922130826203
脾气_不好,86.35513969310533
趴在,61.825714288529106
高清,83.35155710953971
捶_捶,91.72623634804174
一个_女孩子,60.067164825018914
有个_男朋友,75.27334818546407
终,94.63129339354302
乙,85.03120948485574
川上_富江,91.32812131663295
还要_相亲,92.21319707326379
受气,88.61787809372296
自闭,69.36757753357398
骗局,93.02222740719735
我们_江苏,95.93418496594782
上海_人,88.11209460683078
五千年,70.47014487968934
大言不惭,91.87086061748776
一种_尊重,92.16414864054042
热情,66.65877066059215
酒桌上,86.6720055663503
吧唧,89.18537179631676
敬,80.37213581345942
使_人类,81.69845547218945
认真_工作,87.41647900596938
身在,94.94013396072957
南风,99.51373286623767
囍,65.63598460928105
忘不了,70.37216469889002
路线,83.9997144515895
居然_刷,83.95242308384768
老美,79.64793488621973
证据,103.27360958141864
纳闷,92.43029531985177
咋啦,83.98216250225552
别老,84.83671396953446
场上,84.89234533563344
当年_要是,90.67525685052262
去_割,107.9042870698681
魂斗罗,95.02686179060798
我先,77.60091358980237
我玩过,93.10731054283107
他_代言,88.57059213613813
小镇,89.15359439790221
进_不得,83.41258580190711
很_幸运,94.70940933940446
运气_好,86.44405513124872
勺子,47.87565185751403
刀子,77.5343143520165
怎么_变成,73.17806655181009
两台,99.47221819018579
年少,68.93681193875445
伱,89.41004782576566
洗头,89.85759280916902
盘,73.41036281457663
这么_正经,78.48155211907553
萱_萱,63.84952218769883
莎,76.07078484132965
要_早睡,87.68431639626056
作业_写,89.45423003343657
出处,70.94541946354052
深夜,93.28287984980516
己,-1.4848765774682593
不等,99.63260860381861
水鬼,90.81021946774273
飒,69.36138796223473
不但,67.31471364669783
啦_梦,90.36443695483855
大码,50.69466606853057
第二个_镜头,82.59866811803515
大半夜,101.39722057939449
整个_酒吧,82.49246307226359
彤彤,90.1399970077019
这个_版本,64.32235512103503
怎么_下载,92.27133364798136
指教,94.36247665276255
油炸_馍,96.63611123979011
旭,79.40177624688948
开封,78.65617906424241
炕,58.46428347884428
面筋,84.78861331405594
犹如,93.2262731959351
又学,32.492791310971775
手柄,96.16047558360965
发色,83.27721038804737
摘下_口罩,86.95138412712606
这颜值,100.9829429062477
钟馗,76.0148326639407
好巧,104.6752798325196
人_即使,77.74189350596461
简直_不要,93.18072489570751
自由自在,57.608769889695296
这样的话,86.41167929456883
那_一句,82.01994828963396
杂技团,82.15037586702111
心有余悸,95.99550935642836
芝士,72.53100214638502
宠粉,63.140644870675786
二哥,78.6494652063004
小_吴,50.16319032514963
没钱买,88.33456478120297
冒出来,93.34584838026828
癌症,89.701723681116
肺癌,92.75596556039245
几只,92.10214562406532
咳,80.84817920718055
起点,68.60920566193991
两双,92.77992304767034
撒_狗,37.867312720290265
莉莉,91.68311139385274
结尾,65.52876609711883
'_',95.31400234025244
过后,54.92273707836381
逆行,73.21478742595272
隐患,89.5264040323242
成全,74.27278261131205
一切_安好,93.49598499058384
恐慌,83.83422201685453
之情,16.907013401013835
那本,84.20416720984976
哆_啦,79.46932113362634
这_本书,86.03943962257024
这个_位置,87.83887113874606
第一_反应,81.04993080605423
薛_俊杰,87.9303988373466
何在,86.46747904278753
浔,75.89647625788035
一博,81.79173778497339
算_得,93.66952161494675
戒指_戒指,3.7168164407257356
._学学,86.00368993152759
玩抖音,97.61827525134359
盗,89.91975731840944
骚气,90.4677367277833
一键_启动,63.52855916071773
开胶,66.08628426335386
这么_严重,60.49678720687024
本想,86.11517623143868
舍友,89.25341236429047
不_开胶,52.40174475451492
万斯,51.54727118680813
三个_月,67.99173821845656
店家,71.86437072675561
小妖精,92.59060008903762
说不出来,85.82095513916313
九亿,100.65856682108132
美哭,76.81489077802728
美爆_了,80.58358491079392
刀_小刀,56.227729398983094
自觉,85.18321210117475
花木兰,89.07764693933835
借个,87.23588222898749
泳池,72.20669311717555
人间_理想,93.47942435832263
来晚,97.33053755221363
你好_漂亮,79.50006778796467
般,79.63427022411918
看_越,94.86444523468484
抖音_亿,66.62161852683036
用户_亿,52.27689482329942
被_情,50.50283709556475
所困_亿,50.008209287226826
看淡_生死,60.651150424367145
踏月,86.88726956595434
刀刀,85.35241510360514
花生,93.23352223936321
卡卡,99.11218215706275
手机_屏幕,38.55532526173096
洗手间,85.46221977775951
锁屏,36.851029815647514
做_壁纸,33.57817255732415
兔兔,96.38887672133734
吴宣仪,96.26145412067794
跳个,94.60830832061937
卍,88.65245361938165
动画,76.52429521401795
屏保,17.289850659179944
全程_露脸,62.90776318351976
怎么_设置,30.94426044892204
为锁屏,63.30410821692674
缺氧,87.08935042219112
动态,31.56342466403902
手机_壁纸,35.44818608499661
小刀,39.035896750210895
网易_云,60.38115731236967
做_锁,10.378234714632038
屏_壁纸,16.556615724633094
悠悠,98.50580538737697
小猫咪,94.70264911891283
用来_当,86.40211033399746
末班车,70.20941742287353
真巧,93.5043343187414
惊喜_惊喜,4.993944139398472
全靠_钱,34.167556678260496
钱_先生,57.96692585730988
网_红脸,85.6319706013512
全国_渣,12.333899773623534
男_统一,13.366797092519406
男_屏保,21.29381584521011
有个_男,25.44757460302008
男朋友_手机,24.452889604437512
刚才_刷到,29.57330600910812
女孩_男朋友,42.59594589957267
做_屏保,17.259640875243893
被_女朋友,21.247343858646662
手机_屏保,30.151701018662287
某个_男,80.94997464479638
已经_赢,84.8523863806793
动态_屏保,78.01975334197228
这个_做锁,39.96589466173408
你_设成,37.287328558654245
男朋友_屏保,49.594337453003476
这个_视屏,44.11788945892758
设置_屏保,90.79693081938426
人用_这个,57.70396209618474
刚刚_才,37.50924663811195
无意间,95.47391669293413
锁_屏,28.809307542549703
男友_用,75.65056958701763
老公_用,26.997561009377936
蹄子,66.00231844393598
当锁屏,47.173825483477195
然后_被,20.34049687425021
手机_动态,36.550553973098886
对象_手机,63.09121353216533
屏幕_就是,48.55706058100767
当_屏保,21.467469301612425
有人_用,24.258684781785654
说大猪_蹄子,69.01060960282487
有个_女孩,62.79318157605198
男朋友_用,27.074721089395545
有人_拿,25.0591229053337
屏保_被,29.351425343082074
女朋友_发现,32.162437294676764
上_一条,37.19563114432621
设置成_屏保,87.39955358819073
刚才_刷,66.54761170095861
这个_当,18.880595612130154
美人鱼,73.97185083420545
出水,81.33039236853274
看到_好多,74.75906655570692
才_刷,33.469563764384105
老婆_发现,26.324818195082464
这个_当锁屏,51.68425651177283
男朋友_拿,24.74217341772214
设置成_动态,85.16076808576837
男朋友_锁屏,48.128089619498155
发他_老公,79.65858070107362
刚才_看见,47.204654722125234
手机_锁屏,35.634827107899156
被_女友,59.497670359176006
总算_刷,94.99690895477714
歌曲名,91.63115062810232
拿走_不谢,88.2114922024589
不是_杠精,92.82571789366555
求解,57.74106505370134
全球_渣,71.80028854346095
连_个,72.90420661403773
机智_歌名,81.08535757548549
生命_中,91.98702974156194
不会_游泳,93.00473902674504
点_进去,78.7069174511616
点赞_纯属,81.40866337410793
父,79.10206012257196
个_祝福,84.15431305278614
慧,97.28401339882068
疯狂_暗示,87.70842138515033
自己_一巴掌,93.81192793828947
鸡皮疙瘩,38.32737586992606
遍,66.94630177669849
粑,90.53877537091346
快上车,96.50791596638351
动态_壁纸,40.447858924397266
分_完整,85.73391593139671
怎么_设置成,68.25262409552732
超美,90.82049381892278
很多遍,85.07382076066708
画像,86.49140199962247
必看,94.05155168969897
评论_里,83.21495597719591
你害,91.45988768874008
回顾,95.23271219860229
邮差,97.47835928155804
直接_上车,89.66537258787177
._上车,93.56898054410975
应该_配,92.41933925223837
来看_美女,101.4877089182275
不可_方物,66.21857250294916
当_壁纸,25.194426088296417
粉底,95.07769956452488
果然_很粉,80.12990831265276
火速,73.119737864787
猫儿,94.86736771992159
女主角,86.45382551271605
看_几遍,80.76688324661906
罗西,87.89388572126242
十缨,69.23441730397981
唇,99.9301876787938
爱笑,89.9700226640552
滴滴_打车,91.57897276181932
不_墨迹,74.7183336259389
做_桌面,74.44740185518022
差不多_先生,85.56951942383601
星河_.,94.1654747100873
芭提雅,67.45819208752899
高尚,84.13164607401978
陳,97.77323568482838
景色,86.58618801425959
吉,87.33042534888669
设置成_壁纸,83.61047227107481
妆容,57.73579473480226
做_动态,28.81255010392957
心动_.,79.19319665226256
无能,71.28017263029615
狐,75.69120389252664
一遍_又,83.65184868890869
属,81.63702118748458
设置成,65.07625610908157
手机_桌面,81.96409676067411
貂蝉,2.5671500717232827
晚_班车,67.43595241750037
神仙_颜值,50.1269619850185
第一季,91.14522951176139
出现_过,84.04177848506734
真心_漂亮,92.38042430181564
南墙,87.4687892430553
画个,89.64354966969117
清晨,97.31542689368095
水中,86.13426229928051
雾里,79.07504781735906
挺住,22.56166918651896
卫士,77.65687595628275
过客,90.82115839817666
十九,98.31599663061603
也_想养,99.23685646628876
还是_忍不住,92.04609775831024
宸_荨,63.89898485960735
傲娇,99.18444644116266
恐怖片,91.51842137786832
娇,50.58438874520169
纣王,83.08813769182727
魅惑,91.11642884234877
多少_男人,83.80168756105392
咋_设置,90.66573712309051
发车,93.48046134144882
人气,84.986027349625
姐姐_们,77.53336579555749
有要,93.58919431736469
好难,81.80809827900435
迷迷糊糊,96.29804013547147
小_祖宗,86.92044218897266
很_经典,98.26187859245707
仙女下凡,81.56676218160935
老许,91.85208517539522
冷风,71.43408218628483
调酒师,91.91147474529193
风情万种,94.53281902659053
大仙,79.18678665506873
来时,83.78272801166479
野性,84.3072139265765
李李,82.29740420999951
妞,66.52352609280054
人鱼,91.8906936613585
短短的,97.18446610111494
浑身,73.02212709146492
想来,80.2992747725794
过年_鼠,-1.2986242377868162
西柚,82.15836898889148
别管,81.9791368233492
这_一拳,113.78184970648208
这首_音乐,95.21058578167462
播放,71.33062522237184
熙熙,89.936872345398
拿来_做,90.56097519982838
已_重置,89.48969850097498
什么_名字,48.04254892042324
麋鹿,65.57156461442025
哥哥_们,95.95098108253899
下_饺子,70.04077567846984
怎么弄,87.62731295538703
墙纸,43.74197198906212
画质,91.3468538282321
雯雯,96.01659970916779
超帅,88.99957378102172
早上好,47.497935440689076
一男,78.97899875901967
大宝,79.42510807939048
坦白,96.62913044769006
研究_一下,96.16777502131362
祖宗,92.06026373088748
稀罕,87.5863123905322
月_暖,78.86366409821458
如_梵音,74.71676147815258
循环_播放,93.86508722652532
第一次_看到,65.91548051253628
灯笼_灯笼,77.21327704636266
灯笼,87.24520649275397
宝贝_们,83.2190680859647
迅速,85.89015876043445
设_成,94.32669716891264
七分,68.87035905413913
一刷,87.93219183048933
静,65.87976007933612
四十八_分钟,85.475747450461
妩媚,65.25906634697407
可_真是,98.65887660112766
火辣,93.64041142552085
赞耶,85.490207359202
水印,95.45027744529675
真的_好好看,93.43367422653121
尘,87.92686414775466
赞美,81.28850814887626
会_出现,86.54181323583606
蝙蝠,88.2201218431236
然,101.63719910028989
爱恋,93.98640370464251
荨_樱桃,86.52442017225754
着迷,95.156088842988
患者,73.59375635729306
被_封,98.04698394096744
有点_可惜,89.27066619311339
那个_胖子,76.17448562196687
清者自清,86.72460730035436
却_忘,86.4620036068951
惠子,66.0667742698172
撩人,92.14174068537346
颜,59.71893119893023
从_水里,92.72868768990104
停车场_那个,85.91075095468263
无尽,86.07666030866345
天籁_之音,81.37144838485685
换上,81.40794722523395
朋友_别翻,82.46169905992224
锁屏_壁纸,33.89257146283173
壁纸_灵光一闪,96.75693594311585
别往_下,90.01664782706652
全网_渣,35.09275187143003
已经_成为,87.974125601112
别动,99.3224917753323
统一_屏保,76.15300371617269
男_专用,59.591173466352345
壁纸_过来,100.4076488860649
女朋友_看到,53.908961270726365
女朋友_吃醋,50.07907082039473
刚_看见,74.45537420030871
设成,67.35014009834481
现在_正在,85.277450637236
男票,78.40628740321263
抓_到,78.12739832269827
男朋友_屏幕,81.98492812880839
没想到_刷,82.2461200109561
老公_手机,30.904940411927324
媳妇_发现,87.08622334198631
做锁_屏,62.55986158337865
老公_拿,59.74394358453001
刚刚_看见,41.43484652632689
这个_当锁,63.80389127515558
居然_刷到,76.06400648878761
老公_屏保,43.926746042953695
竟然_刷,78.27669466377142
前面_刷到,68.50407589821346
偶然,87.8127342210164
前面_刷,79.40160166311117
你_知不知道,77.13620837125129
我刚_看到,57.808744561944
好多_人用,88.65395833873121
很_生气,60.22518968501685
设为_壁纸,97.13574179798732
刚翻_到,81.91946117761839
男生_手机,78.72264882889479
做_墙纸,65.20557353944496
好多_男生,85.74547393838279
设置_为,66.60604316320497
桌面,62.73595638853196
终于_刷到,51.35012573655428
壁纸_被,25.824696744356324
不冷_吗,93.58416945044789
一直_支持,73.36541201769656
樱桃_姐姐,86.94972519861227
香蕉,80.97196925827043
宅_男,92.77357915433996
已_设置,77.70799858120726
超_好看,84.00300062270694
美不美,89.6406676508834
终将,87.27655402997979
临界_十缨,85.79047651190473
嗷_呜,89.6391839583395
这是_泰国,95.07742926090903
........,63.99096287063789
耐克_背心,91.25837491577538
半世,97.14182949184841
楚楚,85.02486442246138
无懈可击,84.48678040044031
铭记,90.36247912732317
每天_至少,80.99453898317137
复活,95.04616477473587
美丽动人,86.44022250695261
贤惠,86.15395659310376
倾国倾城,75.84373341241908
文静,84.2122178531905
温柔体贴,92.5758478333572
风情,86.73756692280918
最_经典,81.98253678557155
回味,90.46485774500812
刷屏,62.64618284003564
为啥_每次,94.30563085431082
迷死,96.48181513987721
不足,67.30655294356045
保屏,87.2415416204419
傻傻,82.20150303137373
故,46.00001910423217
扶,82.77414834086667
统一_壁纸,77.42201242678601
男士,76.95275854327015
动态_锁屏,61.84885865891933
讲_真的,57.30324937573686
不谢,83.02044241446191
听说_这是,90.63566402553604
一般般,102.41133974633068
一下_嘴唇,83.06726362726654
十几岁,90.71056027449917
终于_火,98.76661561649468
好多遍,89.22374420095281
手机_背景,76.16286557405208
特地,86.78808799787748
举个_爪,97.4332940023734
这个_设,80.41871715551778
动态图,84.99343087601909
这个_动图,64.5876628610523
举个_手,86.47003913479936
某人,59.68053601714416
设置成_锁屏,72.13986884493325
一条_抖音,74.64145407784024
白茶,92.0814410919259
哦_耶,69.98870557542708
锁频,92.08433796449701
蓝_朋友,71.4740681050317
封面_就是,69.32881903251064
砸_手机,56.873048949085955
温婉,81.82183491078366
聊聊,89.4023063517408
屏保_过来,86.42335848716677
要_挨打,91.03081600024149
好多_男,69.45386124256228
老婆_查,87.05520861062507
音刷_到,68.17405928721212
审美_有,94.32191756313887
素颜_也,88.49847915475249
顶上去,91.61947721877047
男同胞,86.93469457079941
养成,87.08492475633761
靠_才华,66.4691055216703
靠_颜值,68.71784010390373
仙儿,90.24879365256083
为什么_设置,90.24495093267879
设_为,94.95020732332532
寻,100.98226847006795
成_壁纸,68.91792144405998
你_设为,55.68594273147085
腹肌,79.44235233208747
贼_好看,86.2471349071813
一个_温婉,93.55555771751673
用_生命,88.75402733599262
纯属_因为,80.2973436280957
罪过,81.45490075845774
热乎,58.586288877609064
心情_不好,81.3278863766257
相遇,49.001167618838515
每个_视频,71.01084775130923
一眼_万年,83.82550425773097
向日葵,95.48475043298735
歌_名叫,61.28973734687235
太_性感,91.42085709003356
标题_写,97.40310063743965
凡事,95.15358412428286
许多,79.74315925830653
小猪,89.11296735370944
特别_像,65.43101027317626
永远_忘不了,60.892472052265795
所有_视频,89.20758040416547
犯规,92.5205695456862
原,79.01028476484403
黑粉,90.7118210574051
初心,82.77383501134372
手机_屏,54.31095211233652
表情_到位,91.9535796333428
过赞,95.60055350808894
每次_听到,93.56831056020786
山河,69.47113968702705
什么_价位,77.18734308278476
在_水下,87.48481102088759
爱上你_了,99.25942786207652
一听_这个,89.0318706395112
敏,93.88906930028118
这火,95.50340931511843
停车场_女孩,90.84081111182374
设,64.82832737726187
自渡,93.5558819560216
说句实话,85.15313680118035
我长,47.43735378786735
此情此景,95.62208385002933
昙花一现,81.37859855988935
再也_不用,89.9788227204302
酷狗_音乐,91.20316724140932
男_壁纸,85.1235622274779
已设,68.98362946800702
能长,94.81165728722928
十_.,91.05559282595277
设成_屏保,91.36242336908663
辣_么,90.21108459775185
音乐_加,96.89614106673687
很_多次,93.47930598694474
于是,67.21373822933292
火爆,90.11823599165383
视觉,90.10539771386169
没_文化,66.3058216122095
每个_作品,94.64331454588977
你们_信,86.55906239425768
忘不掉,86.08632832948648
地下_车库,89.98502738387096
要火,98.16238338865172
听说_有个,92.57918365942163
封面,80.99666667602429
一个男孩,94.5654684777937
当_动态,62.40364685243656
看来_我要,76.46715197021041
到底_哪个,59.11200401241189
一个_人用,87.30695207922537
汪汪,65.0297414231242
偷看,82.66661031384797
有点_慌,88.82904475309061
介意,77.47132398080961
哈哈哈哈_嗝,29.66017484548525
哈哈哈_嗝,53.56934016018467
别的_男人,76.77188733200805
刷_不到,77.46592512085451
有妇之夫,84.49235037992072
好几遍,91.440633476269
我酸_了,31.446793357342166
他_不配,12.315989953658443
般的,80.13052384398505
水泡,97.87493357865245
这个_泳池,78.531679953059
动手_打,24.417711470454698
老衲,97.48518857561831
配乐_好听,84.49715041185297
咋_弄,93.77994081090787
真他妈,92.18352691147616
大_冬天,92.53974030464205
找到_女朋友,94.52131535534124
嫁人,89.96284424622019
厕所_里,80.51645555358299
百看不厌,76.73766368403834
人_做成,91.01003902630953
求_抱抱,67.21177150195349
艾,93.04854287117827
春天,71.76242834081728
春暖花开,76.3985111364283
吃_香菜,94.88949554059853
潇,79.03464560203784
美的_女人,97.81659401899715
中指,86.33695269424344
琪琪,72.39764025321273
轩轩,92.34326526693016
大家_注意,95.62196802316268
沐,57.61547512798605
秋,86.76331700371186
千万别_进,82.63834679706629
进_直播间,83.50585170252288
卧槽_好美,21.622800965602778
琳,87.73476916606455
太_上头,95.35879962560203
那来,94.79388931203029
不及,85.81788220033724
丨,86.60989348514275
大圣,84.2719696451356
不要_进,78.69185968485117
男厕所,87.68210805523988
善待_自己,92.17033072761868
挖槽,90.70508507486316
没_意见,84.57231789903523
都_散,76.93835170008458
求点_赞,83.75547382311512
显,83.56647005805569
更好_听,93.98720128826554
总裁,82.65395207857651
我刷,82.78019018788103
妈呀_吓,72.61078898799543
亿万,90.18166628377723
少男,96.61657144641119
车车,87.62995123072304
警车,50.265201763602605
说个,86.17780787747125
秘密,78.44078673783446
海里,93.96183246209556
迪丽_热巴,-1.3124530479694263
酷狗,81.37541596931544
在_眼前,51.56255474940588
噜_啦,69.39140529040635
雨声,85.51080358589958
原唱,65.5228751829779
啥_歌,88.94014091809491
好听_诶,89.11872053814758
青藏高原,97.77552863035065
没想到_这么,81.87721634990551
衡阳,49.92127427870611
青筋,39.50677501636602
吉他,43.57989033444042
伸舌头,76.96300086482066
唱的歌,74.67657246799683
林童,96.402350759641
靴,78.9918405856831
期待_完整版,69.5378450588918
差点_被,93.6621809725556
配角,88.17341315396627
烊_.,96.04349743360734
琴弦,52.19405887036609
爱_叫做,18.000391643285866
弹断_了,91.94849346711393
拍手,85.0656427939782
胖哥,91.84218524431203
那年_夏天,77.36379855110896
独一无二,92.94308795039719
鹤辞,86.7309667542915
青筋_暴起,28.777000084882474
蓝色_头发,62.21787686613014
痛_他,22.24743428934094
吉他_弦,90.12632594837767
名称,90.53636373604758
苏苏,96.08917080793276
特别_期待,92.46069657198441
危险_完整版,49.503743878072065
痛_她,67.81740076280623
忐忑,72.9365252272522
有_感染力,89.62849735627613
爆_青筋,97.68763147050613
玉,92.9266188127946
吐舌头,75.99464110323947
眼镜蛇_呢,75.67046659632753
好_用力,80.30648532226083
女朋友_唱不出,86.95874984998626
危险_唱,62.70660761518322
媛_媛,95.90909802020856
樱花,57.055054716740514
青,94.10613936919427
林童学,47.216228505860734
好听_好听,-1.2230313135303361
不配_站,35.74663479470393
你_眼前,11.425081970546593
你们_唱出,88.55708640905817
串烧,91.16658157715084
远离,93.06858126807542
波,78.22243887516835
来_一首,86.5460245297929
起风,47.72177054829511
好听_唉,90.37914765616364
叫_起风,88.72153379160608
我们_小学生,4.155228198076813
朋友_背叛,3.6023771789090056
滋味_被,3.3157361622332733
父母_骂,3.156702203317791
是_重度,2.9200801635579405
抑郁_了,3.0308351556200974
你们_尝过,3.3057095560653096
血_吗,3.5145985134981674
青筋_都,50.24791191297769
哇_噢,12.69202538242097
那个_夏天,94.62892814553247
奔向,74.48350217626921
吹_在座,4.820204759252303
该_放手,93.94343937219838
一诺,61.383885401530044
不配_拥有,96.84630415046563
放盐,93.69092402126024
和弦,94.61673828690054
狼头,97.58503708550957
热_搜,92.19910110306972
不二,-0.8553827772600365
衔接,81.55501637905896
眼镜蛇,83.29536833899762
唱出,55.280484796851084
很多_卧槽,48.924459538520054
郴州,93.51478457643309
两首歌,74.81664505738047
五个_妹子,91.9213659396791
喉,88.36576041554441
姓林,92.44070738788776
爱河,93.69010938487276
暴起,82.42924248663093
新粉,87.90840247645592
一种_爱,54.61442133833876
阳阳,78.12489297169805
好听_耶,97.09149944783094
歌唱,64.73879285279861
付费,88.21077821897683
曲,93.11744232600506
宇航员,93.07010384855482
看不见_流泪,88.56608108970671
弦,63.54642770918239
拖把,79.32456173018896
心碎_心碎,13.33390767216313
卖力,69.73629828204234
痛_怎能,18.761027552455065
曾_难,17.367215689162155
自拔_于,14.618198310749314
世界_之大,15.190974174624975
也_沉溺于,19.390013166181067
其中_梦话,29.729506481004098
有种_爱,63.16876519710499
叫_放手,67.9749083332053
能_活岁,14.380519825251007
违和感,85.9435446973668
一首歌,79.88354840005768
南鸢,99.2414826580964
一起_唱,79.70516062468299
筋_都,66.9142526966848
爆_出来,63.26527804719878
走心,93.73300019998464
鲻_鱼头,93.27625865026963
弦_断,98.23059120828006
翻唱,93.40491824897737
比较_适合,104.28162080952376
弹琴,79.10453716006415
曦,67.00803465670512
放过_自己,96.31687102371353
大河_向东流,44.0545399432797
是_一楼,26.45089916230917
童学,41.42336853542078
保护_好嗓子,92.11751402440868
多喝水,92.99860146774157
四只_烤,86.64561062801164
唱唱,87.59928824271924
唱歌_好听,59.944726708023
唱_着,9.363618044056624
点赞_赞赞赞,73.26338961337139
挺_好听,71.18856741654528
蓝_头发,54.5394946551986
雪儿,72.09010971837331
求_翻牌,72.48451342586601
肥肥,97.53811180731338
那个_蓝,71.53864114710261
跟着_唱,42.63428753076812
爆筋,86.99281586899366
我们_黑化,4.246203441388607
家族_都,4.669857447629185
喜欢_血,5.59435008202255
黑暗_?,7.294592164231489
喜欢_面具,10.336534558453932
黑化,58.33435255216481
无缝_连接,90.88651073630625
怎能_看不见,50.00718712875967
尽力,83.93197331673659
唱_不出,56.767041541057104
限流,82.36250415632013
低谷,85.917753732314
叫做_放手,85.39815460167276
菜菜,98.81288616753008
会_唱歌,79.59979251231785
会弹_吉他,93.5500842834388
蕊,81.09414691590429
那个_胖胖的,70.58098483549756
用颜值,83.59129272116029
像_一诺,103.28186355263935
玥_玥,84.10376622575409
神明,89.48624032923928
恸,94.41647628753604
摘星,99.65282878691106
蓝_胖子,94.95025881399242
李_知恩,64.61213568550701
来个_完整版,82.7852738832248
老婆_唱不出,64.73492439269582
寄给,76.69425168394882
买_辣椒,88.1971961091884
沉溺,79.23234063591946
关掉_声音,59.823040587394416
好帅_好帅,-1.1978106026458877
老林,19.894516747165042
用心,72.13204355221366
催泪,92.23152690820885
必火,86.62399351732759
唱出来,36.2615162022105
真_担心,81.0727870489818
六年级,79.9434550945058
分离,89.6551498127364
换歌,95.32598022591449
两遍,85.04126671340369
不下_十遍,93.3900357781086
徐_冬冬,59.09017749088124
琑,90.84267869287943
超_好听,76.96791794348887
相信_每个,83.69345402772367
肖,14.097223177591353
听得,80.85315813861209
比_原唱,84.28998548623764
自拔,59.92840868336033
刚_分手,89.98186734162456
桃桃,86.1983799337281
占个_位置,86.42273680473401
仅仅,89.45108218895479
撕心裂肺,72.76871755499972
目测_要火,84.26568481535756
林_同学,75.69255892694216
看着_天美死,68.42498154657568
来_咯,44.399327342031874
飞飞,90.90742303585644
燃,96.86723764928158
兮兮,67.95856815871039
铃声,75.01745714059909
被_伤害,66.39800015243577
要_爆,80.22695324784168
沙哑,94.4838685002849
罪,85.92369629575715
网课,96.22101107158849
强求,98.11775298572262
听_完整版,73.16768394282069
双胞胎_兄弟,88.59476069173806
唱_一首,63.15895426919555
白白,88.91733641905795
山海,59.16131260848215
萧亚轩,83.36135151280166
来首,78.96418990606752
听到_起风,89.29996878521771
个_面子,47.82871113362186
被_天使,68.16448942013203
吻_过,77.72669414738239
还有_一种,51.25210906223352
唱起_风,89.13326910001726
跑_偏,89.18667256995376
狼尾,86.32644356780067
这_两首歌,91.32235438763193
野味,85.93431643079278
挺美,87.6282289093643
损友,81.17756059334972
唱起来,71.67855498276239
城南,83.44847147256641
以东,87.44826505832017
庄周,57.939235205541785
大喊_一声,90.32598492623805
图图,64.37942403167126
薛,70.31104698264113
听的歌,88.21100816004221
小涵_.,92.22443900514006
他们_唱歌,74.99491525802284
放手_心碎,59.34247967663031
最好_听,100.58150464760216
那个_蓝色,76.24236312286659
别人_唱出来,50.56744206242593
伤感_你们,45.21435695464598
好像_一诺,69.30786019184538
才能_唱出,88.82411644480362
浴帽,73.48507745593292
故乡,83.69533521801254
颈静脉_怒张,80.32776534226687
不好_听,82.45268348402671
那根筋,98.21053878005213
懒惰,89.71301145954327
德云_女孩,76.79550100328224
华,55.94196464651636
每次_唱歌,76.58831095348326
想不出,99.64758773285683
樱桃_小丸子,83.91821095721198
新买,90.72115822443097
战歌,90.6011664577187
开始_怀疑,88.76537509248674
老樊,46.54606910368037
拍_蚊子,92.82101891561874
而_不得,86.65786326957914
晚秋,80.10706281678586
